Geneid,SpleenLN.TIR1.Resting.rep_1,SpleenLN.WT.Resting.rep_3,SpleenLN.WT.Activated.rep_1,SpleenLN.WT.Activated.rep_3,Thymus.TIR1.Developing.rep_1,Thymus.WT.Developing.rep_1,SpleenLN.WT.Resting.rep_2,SpleenLN.WT.Activated.rep_2,SpleenLN.TIR1.Resting.rep_3,SpleenLN.TIR1.Activated.rep_1,Thymus.TIR1.Developing.rep_3,Thymus.WT.Developing.rep_3,SpleenLN.TIR1.Activated.rep_2,SpleenLN.TIR1.Activated.rep_3,Thymus.TIR1.Developing.rep_2,Thymus.WT.Developing.rep_2,SpleenLN.WT.Resting.rep_1
Vmn1r196,0,6,5,8,2,3,3,2,2,6,1,1,6,4,3,5,5
Vmn1r-ps100,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0
Vmn1r197,1,3,6,11,2,2,0,2,0,5,3,5,4,2,7,6,0
Gm48489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r198,23,15,21,17,14,10,5,15,14,27,16,10,18,9,12,15,2
Vmn1r-ps101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r199,5,5,1,2,4,2,4,3,4,1,0,3,0,1,0,2,2
Vmn1r-ps102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r200,1,3,2,2,2,2,2,2,8,2,3,4,4,4,7,5,3
Vmn1r-ps103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps104,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
Gm11298,1,0,3,1,1,0,1,3,0,2,0,0,4,0,2,1,1
Vmn1r201,15,23,26,22,13,15,11,10,14,28,18,14,27,23,17,11,19
Vmn1r-ps106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r202,33,47,30,35,32,30,31,28,32,37,41,40,34,38,33,36,29
Vmn1r203,14,14,16,14,11,13,11,16,14,18,12,15,9,10,19,16,16
Gm11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r204,12,7,11,8,6,4,4,9,5,10,8,7,6,9,8,6,7
Vmn1r205,1,1,2,1,1,0,1,1,0,0,1,1,1,3,2,2,1
Vmn1r206,41,36,31,41,33,28,30,45,33,36,35,34,45,38,43,27,21
Vmn1r-ps109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11307,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0
Vmn1r-ps111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gm11309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r207,2,2,1,2,2,0,0,1,2,3,3,1,3,1,1,2,2
Vmn1r-ps112,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Vmn1r-ps113,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gm11313,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Vmn1r208,0,0,0,1,1,2,1,3,3,1,1,1,1,1,2,0,1
Gm11314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r209,10,8,9,8,12,13,5,10,13,6,8,8,7,8,9,5,11
Vmn1r210,1,2,1,1,0,2,1,0,0,1,0,1,2,1,1,2,1
Vmn1r-ps114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Vmn1r211,7,3,4,6,3,6,5,6,2,1,7,2,2,1,4,2,7
Vmn1r-ps116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r213,0,0,0,4,2,2,0,3,2,2,0,2,0,2,2,1,0
Vmn1r-ps125,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Vmn1r214,6,3,2,4,8,1,3,11,9,6,5,5,5,18,8,5,6
Gm19153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vmn1r-ps126,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
Vmn1r215,0,0,0,1,2,2,0,2,0,4,0,1,4,1,1,0,4
Vmn1r216,5,1,5,2,0,6,3,2,2,5,1,1,2,3,1,0,2
Gm11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r217,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,0,3
Vmn1r-ps128,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Vmn1r218,6,2,1,0,1,3,0,2,0,1,1,2,2,1,1,2,4
Vmn1r219,127,97,73,86,57,80,79,82,105,80,96,72,70,79,82,81,97
Vmn1r220,3,1,0,2,0,0,0,0,1,0,1,0,0,1,0,2,0
Vmn1r-ps131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps132,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Vmn1r221,2,3,3,0,1,2,2,2,3,4,1,1,0,4,4,2,4
Vmn1r-ps133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r222,1,0,0,2,1,0,3,0,0,0,3,2,0,0,1,0,0
Vmn1r223,2,3,2,4,2,3,1,3,3,3,1,1,1,2,1,3,3
Gm11331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn1r-ps135,0,0,1,2,3,0,0,0,1,0,2,2,1,1,0,0,0
4930557F10Rik,1,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
4933404K08Rik,6,5,3,5,1,5,1,1,5,2,2,3,3,4,0,2,3
Gm11333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4930586N03Rik,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Zfp322a,1271,1603,1289,1608,1350,1152,1196,747,866,1186,1451,1445,1178,1209,1762,1184,1545
Gm11334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abt1,2362,2510,1797,2639,2471,1933,1781,2302,1996,1947,1882,1734,2123,1974,2293,1886,2160
C230035I16Rik,9,2,2,4,3,4,2,24,3,2,1,3,1,4,1,4,1
Gm46404,14,9,2,13,11,6,3,21,12,34,115,20,22,8,14,26,12
Btn1a1,1,0,2,2,3,5,2,5,3,3,1,3,6,1,1,1,0
Btn2a2,0,0,0,2,0,1,1,2,0,1,0,1,1,0,0,0,1
ENSMUSG00002076655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gm11335,0,1,0,6,0,0,0,0,1,2,1,2,4,0,0,0,0
H4c8,141,108,89,49,149,77,82,130,111,104,147,69,83,116,84,73,73
H2ac10,1,0,4,7,0,1,0,6,2,10,2,4,7,5,0,1,1
ENSMUSG00002076445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3c8,20,1,35,19,4,1,0,20,14,25,0,1,46,6,11,0,6
H2bc9,17,49,34,26,14,2,27,38,21,60,19,13,22,79,25,17,39
H3c7,65,32,53,36,26,19,25,76,83,92,27,30,35,77,15,8,77
H4c6,12,16,11,11,14,7,12,17,36,25,28,3,24,38,17,1,24
H1f3,244,163,268,271,541,419,77,288,269,375,447,311,255,316,536,229,235
H3c6,89,92,25,112,83,41,95,75,151,105,66,64,137,133,66,50,55
H2ac8,103,116,268,339,139,153,149,457,168,470,188,95,419,358,129,92,111
ENSMUSG00002075675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2bc8,61,29,46,60,64,60,45,93,147,50,124,36,38,75,103,42,56
H2bc7,7,9,7,8,9,14,10,29,1,4,36,13,7,6,5,11,5
H2ac7,2,6,3,9,1,1,3,12,5,11,3,7,4,11,10,12,2
ENSMUSG00002076162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3c4,38,0,1,57,38,8,16,33,32,4,9,0,15,57,10,3,2
H4c4,725,585,719,684,593,556,578,1001,953,913,732,424,820,666,652,471,594
H2bc6,391,348,254,353,390,313,296,260,268,420,306,160,303,269,324,322,268
H1f4,629,757,905,1256,675,1034,643,1007,958,1185,552,430,1359,1162,783,498,1025
Gm11398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H2ac6,265,175,142,229,177,95,180,206,319,276,152,173,251,235,159,123,133
ENSMUSG00002076196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2bc4,632,427,199,166,691,513,643,279,500,324,526,427,191,295,474,902,343
H1f6,1,0,2,4,4,4,1,3,3,2,4,3,5,4,3,2,2
H4c3,380,192,228,321,303,209,194,356,508,344,211,213,207,393,256,194,286
Hfe,63,9,37,6,44,66,2,3,1,5,3,7,22,9,73,2,5
Gm11338,2,1,2,1,1,0,0,3,0,2,1,1,1,0,2,0,1
H1f2,992,897,649,1052,1094,1054,1111,1020,1378,1004,1138,1192,772,1049,1016,1305,1026
H3c3,5,1,42,77,15,10,10,37,15,31,5,0,4,25,2,5,14
H2ac5-ps,1,3,8,1,6,16,5,1,8,14,10,16,5,12,11,3,2
ENSMUSG00002076299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2bc3,59,34,79,42,7,35,1,39,47,79,45,19,37,51,36,18,28
H2ac4,20,25,41,50,5,11,9,47,5,59,2,4,51,26,16,1,10
ENSMUSG00002076907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3c2,3,1,5,8,1,6,0,14,2,6,0,0,9,0,1,0,12
4930558J22Rik,1,5,2,2,1,1,2,4,2,5,3,2,3,1,3,2,1
H4c2,12,13,42,13,15,25,14,24,37,21,14,1,16,28,4,6,26
H4c1,11,1,15,1,3,17,10,28,15,10,10,5,29,17,6,5,15
H3c1,78,59,98,142,139,85,81,90,101,124,238,119,48,158,140,47,81
H1f1,28,38,84,19,28,36,12,60,101,49,26,38,50,53,45,64,56
Trim38,12,12,10,18,8,10,7,15,12,19,17,7,5,7,4,11,12
Gm11337,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Slc17a2,4,1,1,1,2,1,2,3,1,3,0,0,3,1,1,3,1
ENSMUSG00000120481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Slc17a3,3,3,4,7,1,3,1,9,5,4,4,3,4,3,3,3,2
Slc17a1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Slc17a4,2,8,3,5,7,2,3,6,6,2,2,9,2,4,7,3,5
Snrp1c-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H2bc1,19,8,20,25,10,7,4,19,10,11,15,8,13,17,15,7,6
H2ac1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00002075403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgn,1,0,0,4,0,1,0,0,0,4,1,0,0,0,1,1,3
Gm11339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmil1,7,8,19,11,13,11,12,16,12,92,11,13,14,17,12,8,11
Gm11343,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Gm11340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Gm23340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11341,2,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0
Gm53019,2,2,0,2,0,1,1,3,3,5,0,1,3,2,2,1,2
Cmah,4945,5034,2780,2555,5102,4008,3499,1514,3674,2025,5894,3697,2282,2706,5239,5069,4999
Gm11342,51,14,0,0,69,172,9,0,218,2,171,51,30,14,129,48,101
Gm11344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Gm22013,0,0,15,0,0,0,0,25,1,13,0,0,7,4,0,0,0
Ripor2,18821,21501,13461,11738,12395,12421,15433,4629,15129,10053,13007,11894,9308,9459,12946,11463,22022
Gm11346,6410,5350,1483,1856,3264,3596,5033,1751,5780,2211,3384,4445,1976,2451,3181,4010,5727
Armh2,9,1,3,5,5,8,2,20,5,64,5,4,5,27,3,6,12
Gmnn,781,792,1094,1498,921,660,680,1535,613,1662,559,593,1350,1195,570,650,660
ENSMUSG00000120886,4,1,1,4,0,11,0,3,17,4,1,0,9,3,8,0,7
BC005537,1635,2007,1805,1630,2364,2618,1558,2270,1671,3130,2241,2672,2530,2354,2147,2512,1879
Gm22358,2,0,0,0,4,6,0,0,6,0,0,0,0,1,10,0,1
Acot13,2431,2091,1693,1998,2403,2724,2147,2087,2099,2805,3207,2821,2073,2126,2380,2867,2295
Tdp2,2982,2821,2512,2779,3180,2307,2445,1788,2497,2083,3248,2572,2148,2335,2767,2783,3350
D130043K22Rik,2,2,20,58,39,2,1,0,2,21,180,57,4,23,2,1,39
4932702P03Rik,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0
Aldh5a1,39,49,76,27,23,12,37,108,38,142,15,43,135,57,17,15,96
9330162012Rik,24,15,18,10,10,13,5,10,41,13,18,7,11,6,8,13,12
Gpld1,147,72,498,578,1,0,41,263,41,196,4,3,138,285,2,4,144
Mrs2,681,821,1153,1199,1179,905,1065,1013,1041,940,822,684,860,921,1122,686,726
Gm47605,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
Dcdc2a,2,2,2,2,0,1,0,4,2,4,5,1,3,2,2,0,3
Gm11348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nrsn1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
F830002E08Rik,0,1,2,1,0,0,0,0,0,2,1,0,0,0,1,0,0
Tpi-rs8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm11349,1,0,3,3,3,6,2,2,8,4,8,4,4,11,3,0,5
Gm11350,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0
Gm11351,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Gm11352,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
1700092E19Rik,7,6,5,10,0,5,5,10,7,9,2,5,7,9,9,6,5
Gm47881,2,7,8,10,1,2,0,3,1,6,2,6,11,4,1,2,1
Gm11353,194,164,95,105,117,118,143,189,177,142,127,105,123,137,132,98,125
Gm47883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hdgfl1,10,5,4,6,7,6,5,15,13,13,9,5,10,8,9,11,13
4921520N01Rik,2,1,0,1,0,0,0,1,1,1,2,0,1,0,0,0,0
Gm11354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gm11355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gm47888,0,0,0,0,1,2,0,0,0,0,0,0,1,0,3,0,2
Prl,4,8,2,7,5,3,5,5,7,2,0,2,7,6,9,4,5
Prl3d1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0
Prl3d2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
Prl3d3,1,2,1,2,1,1,2,1,1,0,0,0,1,1,1,2,2
Prl3c1,9,2,1,2,2,4,5,2,3,3,3,7,2,0,3,3,1
Prl3b1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Prl3a1,2,0,1,2,1,0,0,1,0,1,1,0,1,0,2,0,0
4930511O05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl6a1,0,0,0,0,0,0,0,4,1,0,2,0,1,0,1,1,0
Gm11357,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Gm11358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl8a2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Prl2b1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl8a6,3,1,3,0,2,1,2,0,3,1,0,1,0,0,2,2,1
Prl8a8,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
Prl8a9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl8a1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Prl7b1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Prl7a1,1,0,0,1,0,2,0,1,1,2,0,2,1,1,1,0,1
Prl7a2,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Gm11359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl7d1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
Prl7c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl2a1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Prl2c1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gm22476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm34165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18881,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Prl4a1,1,4,0,2,2,1,0,1,0,2,3,1,1,2,1,2,0
Gm47019,1,1,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0
Prl5a1,2,1,2,2,0,0,1,2,3,1,0,0,0,1,0,1,0
Rps18-ps5,1449,1354,699,875,1077,1172,1417,1319,1658,1116,1160,1010,935,1215,1136,1076,1283
Gm47172,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Gm40841,8,6,1,62,16,16,24,1,54,3,50,70,4,4,164,28,1
2610307P16Rik,134,158,0,1,1236,1171,160,41,190,1,1401,1369,11,25,1836,1131,108
Gm6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gm11362,17,22,13,15,9,7,10,6,9,11,5,14,7,11,21,10,19
Gm34639,1,0,2,0,0,1,1,0,1,4,2,0,1,0,0,0,1
Sox4,3601,2010,105,156,13585,11271,1845,311,3067,91,13657,11007,297,549,16542,10604,2101
A330102I10Rik,5,3,5,8,4,5,5,6,2,5,5,5,3,4,4,5,3
Gm11363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdkal1,1747,2179,1375,2238,1894,1893,2111,1741,1818,1882,2871,1589,1558,1328,2077,1860,2591
Gm11364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2f3,118,354,241,320,610,467,109,338,111,264,266,538,180,183,642,594,162
Gm11365,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm11368,2,0,1,2,0,1,1,1,0,0,0,1,0,0,1,0,0
Gm47259,7,5,6,13,11,5,4,10,13,13,4,6,10,9,8,8,4
Gm11367,0,0,1,1,0,0,1,1,1,2,0,0,1,0,0,0,0
Mboat1,2197,1459,1856,2116,1113,859,1334,1448,1601,2752,1487,1205,2503,2178,1017,785,2237
Gm23206,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
Gm11366,0,10,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Agtr1a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gm48161,61,41,16,25,55,44,37,26,31,49,39,28,20,29,41,26,35
Gm11369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uqcrfs1,6966,6496,5538,6896,5919,7071,6362,6839,6972,8037,6496,6554,6537,6445,6945,5889,6400
4930519D14Rik,2,1,4,1,5,5,2,1,3,2,4,4,5,5,2,0,4
Dusp22,517,445,439,570,745,651,402,321,420,286,604,540,486,549,833,848,493
Gm11370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irf4,725,705,3366,2861,521,482,366,1548,309,2438,189,232,2059,1617,645,171,909
Gm29675,26,0,5,1,0,4,27,2,25,4,3,15,32,2,0,34,8
Exoc2,2363,3667,5673,5943,2705,2508,2685,2745,2872,3851,3304,2354,4336,3288,3447,1449,4488
Hus1b,2,1,1,0,22,1,1,0,0,0,1,2,15,0,0,1,0
Gm5447,0,0,7,1,0,0,5,18,1,5,0,0,25,0,3,0,0
Gm11371,11,11,13,14,11,17,11,16,12,16,11,10,10,10,13,18,10
Gm48662,2,2,4,6,2,1,4,2,4,4,1,4,4,3,3,2,2
Gm11372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4930401O12Rik,1,4,0,2,1,1,0,2,3,0,1,0,0,1,4,2,0
Gm11373,1,2,0,1,2,2,2,1,1,12,5,0,2,2,1,0,3
G630018N14Rik,1,1,5,4,1,3,3,4,2,3,2,5,6,0,3,2,2
Gm22330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A530084C06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxq1,7,13,16,14,12,10,5,19,17,14,17,34,33,13,12,13,15
Gm11377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700018A04Rik,18,24,29,27,34,17,17,20,26,25,12,27,17,24,16,23,26
Gm11378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Foxf2,4,3,391,440,1,1,1,146,16,128,0,2,444,231,3,4,14
ENSMUSG00002075827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000120009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Gm25186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Foxc1,38,27,30,33,23,29,27,25,31,24,23,22,31,29,24,23,29
Gmds,757,705,1156,1188,407,416,679,519,648,977,413,331,838,750,710,728,815
ENSMUSG00000120974,0,0,0,0,1,0,0,0,0,13,2,0,0,0,0,0,0
Gm48883,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Gm11380,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Gm35732,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
Gm48885,1,15,19,1,3,3,9,6,1,54,1,2,8,1,0,2,21
A730091E23Rik,9,72,96,52,71,50,103,38,30,21,174,118,24,68,4,111,58
Gm11381,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
Gm48073,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mylk4,4,2,1,3,4,2,0,2,2,1,1,3,1,2,1,4,1
D930007J09Rik,26,18,10,17,17,23,13,14,28,25,17,24,15,24,23,12,14
Wrnip1,1523,3058,3548,3877,2136,1830,1645,1536,1680,1835,2202,2170,2762,1753,2479,1392,2243
Serpinb1a,147,298,8090,9240,14,11,162,5157,84,7065,7,11,6524,4419,11,11,99
Serpinb1-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb1c,0,0,1,4,0,1,0,3,0,1,1,0,2,1,2,1,1
Gm11382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb6b,597,962,359,840,886,916,729,595,528,808,643,593,705,651,630,447,812
Gm47662,15,10,11,9,15,19,19,23,22,18,17,7,10,29,18,14,14
Serpinb9,1189,1398,768,929,1156,1180,1140,1052,1191,748,799,984,712,727,1058,729,1334
Serpinb9b,6,7,1,4,6,6,9,9,1,5,7,4,5,5,5,4,7
Gm36099,0,1,1,0,0,1,2,0,1,2,2,0,1,1,0,1,2
Serpinb1b,2,1,13,1,1,1,1,0,1,2,1,1,0,2,0,1,0
Gm11384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11383,0,0,0,0,0,1,1,1,0,3,3,0,0,1,3,1,0
Serpinb9c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Serpinb9d,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gm11385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb9e,3,2,2,1,4,1,1,2,0,0,0,0,1,2,1,0,3
Serpinb9f,49,53,64,64,66,66,52,83,69,87,64,64,66,86,66,70,66
Serpinb9h,11,11,6,13,12,2,9,5,10,12,9,8,6,11,2,2,8
Serpinb9g,243,267,154,175,187,181,211,110,266,212,236,240,159,170,218,189,205
Gm11387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11386,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
Gm11393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6093,0,0,0,48,0,0,0,0,0,0,0,2,0,0,0,0,0
Gm25043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47916,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Gm5194,0,1,0,2,1,0,2,1,3,0,0,0,1,1,0,0,3
Gm11388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb6d,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Gm11389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm26701,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Gm11392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn2r-ps94,0,1,0,0,0,0,0,1,2,2,0,2,0,2,0,0,1
Serpinb6e,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Serpinb6c,0,26,1,1,0,2,0,1,0,0,1,39,7,0,0,0,11
Serpinb6a,1912,2239,2258,3579,2223,2491,1509,1795,1899,1922,3656,3832,1901,1606,3004,2936,2142
1110046J04Rik,5,7,103,34,3,3,1,27,5,24,3,3,36,2,4,4,8
Nqo2,644,563,1030,917,763,743,658,805,363,1012,536,457,918,872,580,459,577
Ripk1,3673,3926,3092,3076,1402,1903,2762,1937,1932,1911,1283,1374,2505,2570,2790,1045,3275
Gm17083,2,0,2,0,1,2,0,2,1,0,1,0,1,2,36,0,0
